# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1743698168251481 73 0 3 70 73 73 0 0 0 0 0 0 148 96 95 1 914 766 670 0 0 0 44577926 21497316 0 20645468 895023 144725 34993367 19804972 7357972393 7349195997 0 29331110269 1986898420 452.017724 18 19 149878 936735 39 84 0.929729 146 1168000 7300000 98 784000 4900000 2 16000 100000 0 0 0
1743698173480508 79 0 10 69 79 79 0 0 0 0 0 0 158 125 125 0 1013 855 730 0 0 0 44998645 23453047 0 22773732 914772 150435 34995580 22310474 8030573219 8030573219 0 29635662196 2236824346 444.049971 29 30 236735 1479592 320 269 0.341273 158 1264000 7900000 132 1056000 6600000 2 16000 100000 0 0 0
1743698178534454 79 0 7 72 79 79 0 0 0 0 0 0 159 125 120 5 1046 887 762 0 0 0 46255347 25960318 0 25143256 925377 153596 34997196 23534696 8383398948 8350061948 0 30973008048 2509841813 442.171847 28 31 242286 1514286 101 62 0.722764 158 1264000 7900000 131 1048000 6550000 2 16000 100000 0 0 0
1743698183534738 79 0 0 79 79 79 0 0 0 0 0 0 155 148 147 0 1113 959 811 0 0 0 47647788 28325865 0 27025940 938387 158304 34999822 25127752 8980411203 8980411203 0 32258083821 2734532544 439.251743 34 36 283103 1769388 480 276 0.528368 158 1264000 7900000 152 1216000 7600000 2 16000 100000 0 0 0
1743698188561925 79 0 6 73 79 79 0 0 0 0 0 0 159 124 122 2 1151 992 868 0 0 0 47940615 30964142 0 29625495 953136 163002 35186985 27013643 9757305046 9739212293 0 32258096880 3030970799 426.517726 24 26 203756 1273470 21 147 0.851075 158 1264000 7900000 126 1008000 6300000 2 16000 100000 0 0 0
1743698193866207 79 0 2 77 79 79 0 0 0 0 0 0 158 147 141 6 1217 1059 912 0 0 0 49269210 32908073 0 31901355 967392 167410 35405398 28442804 10449766883 10355522029 0 32524244836 3302067562 415.767384 47 49 391347 2445919 25 279 0.600342 158 1264000 7900000 152 1216000 7600000 2 16000 100000 0 0 0
1743698198866651 79 0 8 71 79 79 0 0 0 0 0 0 156 123 121 0 1250 1093 971 0 0 0 49533324 36255722 0 34766417 980740 172428 35407185 30200351 11129115298 11129115298 0 32673733482 3603701884 403.278274 31 33 263184 1644898 162 189 0.527435 158 1264000 7900000 124 992000 6200000 2 16000 100000 0 0 0
1743698204233005 79 0 1 78 79 79 0 0 0 0 0 0 112 152 152 0 1277 1165 1013 0 0 0 51273259 37846456 0 36687694 993077 176754 35919467 31315701 11675327783 11675327783 0 33108722493 3812937957 395.100448 69 71 563266 3520409 497 138 0.391955 158 1264000 7900000 158 1264000 7900000 2 16000 100000 0 0 0
1743698209266956 79 0 0 79 79 79 0 0 0 0 0 0 70 151 151 1 1280 1210 1059 0 0 0 51755215 40116376 0 38465236 1004916 180672 36095543 33797732 12396569784 12386091613 0 33407603652 3981759276 388.120797 15 16 124898 780613 152 171 0.186296 158 1264000 7900000 158 1264000 7900000 2 16000 100000 0 0 0
1743698214293784 79 0 6 73 79 79 0 0 0 0 0 0 71 113 96 17 1281 1210 1097 0 0 0 51755215 44168785 0 42141567 1017965 183242 36096378 34730478 13229155967 12909230231 0 33407603652 4362198958 375.506554 13 14 110368 689796 19 107 0.878034 158 1264000 7900000 118 944000 5900000 2 16000 100000 0 0 0
1743698219314464 79 0 27 52 79 79 0 0 0 0 0 0 59 68 64 4 1284 1225 1157 0 0 0 51850934 46511409 0 45277233 1029380 187625 36097753 36306541 14026259872 13943837615 0 33508155164 4759037621 371.020431 11 12 89796 561225 189 219 0.602867 158 1264000 7900000 72 576000 3600000 2 16000 100000 0 0 0
1743698224338395 79 0 56 23 79 79 0 0 0 0 0 0 42 37 36 0 1287 1245 1208 0 0 0 52266052 50458654 0 48052028 1041362 191209 36099322 37965377 14724123546 14724123546 0 33969803977 5086727426 362.592528 11 12 89796 561225 3 47 0.380675 158 1264000 7900000 43 344000 2150000 2 16000 100000 0 0 0
1743698229621981 79 0 41 38 79 79 0 0 0 0 0 0 0 61 57 4 1288 1288 1227 0 0 0 53083456 53017711 0 50448891 1048372 229209 36503642 39034435 14949902302 14932638440 0 34884585768 5330971417 361.471462 11 12 93388 583674 5 53 0.321514 158 1264000 7900000 77 616000 3850000 2 16000 100000 0 0 0
1743698234636208 79 0 51 28 79 79 0 0 0 0 0 0 1 38 31 7 1289 1288 1250 0 0 0 53083456 56987380 0 54376430 1054873 230773 36504702 39719671 15138952500 15090726016 0 34884585768 5830191024 352.760444 11 13 102368 639796 12 74 0.791463 158 1264000 7900000 48 384000 2400000 2 16000 100000 0 0 0
1743698240386460 79 0 69 10 79 79 0 0 0 0 0 0 2 10 0 10 1290 1288 1278 0 0 0 53083456 61564536 0 59306739 1061284 232644 36506017 40506613 15420605121 15337335084 0 34884585768 6444970262 343.790898 10 13 96327 602041 1 31 0.950404 158 1264000 7900000 15 120000 750000 2 16000 100000 0 0 0
1743698245673687 79 0 74 5 79 79 0 0 0 0 0 0 0 5 3 0 1293 1292 1288 0 0 0 55373895 64861079 0 61477636 1061368 233428 36506799 41027130 15420605121 15420605121 0 37807287949 6723335268 353.205979 10 13 96327 602041 2 20 0.751953 158 1264000 7900000 8 64000 400000 2 16000 100000 0 0 0
1743698258121491 79 0 74 5 79 79 0 0 0 0 0 0 0 5 5 1 1293 1293 1288 0 0 0 55667496 64861122 0 61477636 1062290 233774 48952693 41027332 15433342576 15420605121 0 37807287949 6723335268 352.345463 10 13 96327 602041 2 20 0.540556 158 1264000 7900000 10 80000 500000 2 16000 100000 0 0 0
1743698266190362 79 0 75 4 79 79 0 0 0 0 0 0 0 4 4 0 1294 1294 1290 0 0 0 56055294 68314030 0 64928383 1063179 233974 52960503 41246762 15449253446 15449253446 0 38260001276 7176053169 348.407443 10 13 97960 612245 6 20 0.536198 158 1264000 7900000 8 64000 400000 2 16000 100000 0 0 0
1743698290400116 79 0 76 3 79 79 0 0 0 0 0 0 0 3 3 1 1294 1294 1291 0 0 0 56055300 70956449 0 67569315 1064182 259839 74394698 41352300 15498697406 15470483577 0 38260001276 7519431075 343.737246 10 13 99592 622449 8 20 0.517220 158 1264000 7900000 6 48000 300000 2 16000 100000 0 0 0
1743698298727206 80 0 77 3 80 80 0 0 0 0 0 0 0 3 3 0 1295 1295 1292 0 0 0 56849784 74353317 0 70964883 1065601 260055 78401042 41480548 15498697406 15498697406 0 39056064621 7972121104 341.833177 10 13 101225 632654 8 20 0.513030 160 1280000 8000000 6 48000 300000 2 16000 100000 0 0 0
1743698308545306 80 0 78 2 80 80 0 0 0 0 0 0 0 2 2 0 1295 1295 1293 0 0 0 56849784 74353326 0 78329432 1065944 260083 80853629 41480603 15554663490 15554663490 0 39056064621 8867891846 348.344231 10 13 101225 632654 8 20 0.512991 160 1280000 8000000 6 48000 300000 2 16000 100000 0 0 0
1743698319841008 80 0 78 2 80 80 0 0 0 0 0 0 0 2 2 1 1295 1295 1293 0 0 0 56849788 81719115 0 78329432 1068356 260532 91818471 41807450 15630121027 15554663490 0 39056064621 8867891846 329.827583 10 13 102858 642858 7 20 0.515137 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743698328866069 80 0 79 1 80 80 0 0 0 0 0 0 0 1 1 0 1295 1295 1294 0 0 0 56849788 81719115 0 87354036 1068832 260532 91818471 41807450 15630121027 15630121027 0 39056064621 10096693955 338.284582 10 13 102858 642858 7 20 0.515137 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743698334592450 80 0 78 2 80 80 0 0 0 0 0 0 0 2 2 0 1296 1296 1294 0 0 0 60160468 90744799 0 87354036 1069434 260683 93841018 42198951 15630121027 15630121027 0 41180632842 10096693955 324.056745 10 14 104490 653062 8 20 0.512640 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743698341713134 80 0 78 2 80 80 0 0 0 0 0 0 0 2 2 1 1296 1296 1294 0 0 0 60160468 90744817 0 87354036 1069504 260734 100961022 42199165 15677110996 15630121027 0 41180632842 10096693955 324.056706 10 14 104490 653062 8 20 0.512733 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743698347753629 80 0 79 1 80 80 0 0 0 0 0 0 0 1 1 0 1296 1296 1295 0 0 0 60160468 90744817 0 93394313 1069863 260734 100961022 42199165 15677110996 15677110996 0 41180632842 10892733123 329.087425 10 14 104490 653062 8 20 0.512733 160 1280000 8000000 4 32000 200000 2 16000 100000 0 0 0
1743698460425355 80 0 79 1 80 80 0 0 0 0 0 0 0 1 1 1 1296 1296 1295 0 0 0 60160491 96786778 0 93394313 1078207 314091 213364867 42403202 15804946087 15677110996 0 41180632842 10892733123 316.418578 10 14 106123 663266 7 20 0.512821 160 1280000 8000000 2 16000 100000 2 16000 100000 0 0 0
1743698476691730 80 0 80 0 80 80 0 0 0 0 0 0 0 0 0 0 1296 1296 1296 0 0 0 60160491 96786778 0 109659865 1078734 314091 213364867 42403202 15804946087 15804946087 0 41180632842 13017276577 329.328153 10 14 106123 663266 7 20 0.512821 160 1280000 8000000 2 16000 100000 2 16000 100000 0 0 0
1743698482124393 80 0 79 1 80 80 0 0 0 0 0 0 0 1 0 0 1297 1296 1296 0 0 0 60160491 113055859 0 109659865 1078736 338496 213364953 43015539 15804946087 15804946087 0 44101211023 13017276577 314.476287 10 14 107756 673470 7 20 0.510321 160 1280000 8000000 0 0 0 2 16000 100000 0 0 0
1743698695227530 80 0 79 1 80 80 0 0 0 0 0 0 0 1 1 1 1297 1297 1296 0 0 0 64953556 113056650 0 109659865 1094726 418947 426364915 43020688 16018034892 15804946087 0 44101211023 13017276577 306.007368 10 14 107756 673470 7 20 0.512821 160 1280000 8000000 2 16000 100000 2 16000 100000 0 0 0
1743698718032062 80 0 80 0 80 80 0 0 0 0 0 0 0 0 0 0 1297 1297 1297 0 0 0 64953556 113056650 0 132464161 1095111 418947 426364915 43020688 16018034892 16018034892 0 44101211023 15937830788 321.653985 10 14 107756 673470 7 20 0.512821 160 1280000 8000000 2 16000 100000 2 16000 100000 0 0 0
1743700697828016 0 0 0 0 0 80 80 80 0 0 0 0 0 0 0 0 1297 1297 1297 0 0 0 64953556 135861751 0 132464161 1095111 419011 426364915 43020743 16018034892 16018034892 0 44101211023 15937830788 285.126134 10 14 109388 683674 8 20 0.537179 0 0 0 0 0 0 0 0 0 0 0 0
